region,prod,wrt,value
MSA_ACP,CITR,FENI,-0.00208226627371808
MSA_ACP,CITR,FEDE,-0.01
MSA_ACP,CITR,INPE,-0.919554634278262
MSA_ACP,TAGR,MAIZ,-0.000763994230684327
MSA_ACP,TAGR,OCER,-0.000743185813541151
MSA_ACP,TAGR,SOYA,-0.000520136975242613
MSA_ACP,TAGR,PULS,-0.000810106550905751
MSA_ACP,TAGR,POTA,-0.000851181716820937
MSA_ACP,TAGR,TEXT,0.000248302073471688
MSA_ACP,TAGR,TOBA,-0.000834628997307317
MSA_ACP,TAGR,TOMA,-0.000835117726758709
MSA_ACP,TAGR,OVEG,-0.000833394112853106
MSA_ACP,TAGR,APPL,-0.000837690553057903
MSA_ACP,TAGR,OFRU,-0.000753348732949354
MSA_ACP,TAGR,CITR,-0.000728451605639898
MSA_ACP,TAGR,TAGR,0.984841624719277
MSA_ACP,TAGR,TWIN,-0.000789825047193177
MSA_ACP,TAGR,FRUN,-0.0181286152476871
MSA_ACP,TAGR,WHEA,-0.000396964214532596
MSA_ACP,TAGR,YILD,0.900573343135025
MSA_ACP,TAGR,BEEF,-0.00028149369143417
MSA_ACP,TAGR,PORK,-0.000742398036868046
MSA_ACP,TAGR,SGMT,-1.77855469257968e-05
MSA_ACP,TAGR,EGGS,-0.000815686999445478
MSA_ACP,TAGR,POUM,-0.000793644131124281
MSA_ACP,TAGR,RICE,-0.00082166155456876
MSA_ACP,TAGR,SUGA,-0.000827670825065709
MSA_ACP,TAGR,PLMO,-1.61129833688334e-05
MSA_ACP,TAGR,OTHO,-0.000872112931869764
MSA_ACP,TAGR,MILK,0.000267149784698252
MSA_ACP,TAGR,COFF,-0.000287264747028603
MSA_ACP,TAGR,COCO,-5.20978807909202e-06
MSA_ACP,TAGR,FPRI,-0.00101738796734129
MSA_ACP,TAGR,FENI,-0.000833150158870458
MSA_ACP,TAGR,FEDE,-0.01
MSA_ACP,TAGR,INPE,-0.940198855690283
MSA_ACP,TWIN,MAIZ,-0.000315861255664675
MSA_ACP,TWIN,OCER,6.09283714832772e-06
MSA_ACP,TWIN,SOYA,-1.20451107767452e-05
MSA_ACP,TWIN,PULS,-0.000734018320095335
MSA_ACP,TWIN,POTA,-0.0010243250610371
MSA_ACP,TWIN,TEXT,9.42910475520617e-05
MSA_ACP,TWIN,TOBA,-0.000949612250385734
MSA_ACP,TWIN,TOMA,-0.000952063199253612
MSA_ACP,TWIN,OVEG,-0.000908285021959858
MSA_ACP,TWIN,APPL,-5.09418909489211e-05
MSA_ACP,TWIN,OFRU,-0.000803035019807915
MSA_ACP,TWIN,CITR,-0.000784480783787945
MSA_ACP,TWIN,TAGR,-3.14434453649343e-05
MSA_ACP,TWIN,TWIN,0.983235160536863
MSA_ACP,TWIN,FRUN,-0.0119441947691021
MSA_ACP,TWIN,WHEA,0.000146683396689206
MSA_ACP,TWIN,YILD,0.902117368030225
MSA_ACP,TWIN,BEEF,-0.000292947498489518
MSA_ACP,TWIN,PORK,-0.000837881833689837
MSA_ACP,TWIN,SGMT,-9.40449878394579e-05
MSA_ACP,TWIN,EGGS,-0.000993062099005816
MSA_ACP,TWIN,POUM,-0.000933619922659793
MSA_ACP,TWIN,RICE,-0.000824124055114711
MSA_ACP,TWIN,SUGA,-0.00087152179153628
MSA_ACP,TWIN,PLMO,0.000113557433706945
MSA_ACP,TWIN,OTHO,-0.00178784873285805
MSA_ACP,TWIN,MILK,0.000347308848543288
MSA_ACP,TWIN,COFF,-0.000134846457960337
MSA_ACP,TWIN,COCO,0.000270036979991835
MSA_ACP,TWIN,FPRI,-7.01433084521268e-05
MSA_ACP,TWIN,FENI,-0.00091104296195199
MSA_ACP,TWIN,FEDE,-0.01
MSA_ACP,TWIN,INPE,-0.947951741302752
MSA_ACP,TCRP,MAIZ,0.00424259573175308
MSA_ACP,TCRP,OCER,0.00121225535340066
MSA_ACP,TCRP,SOYA,1.89743186353426e-05
MSA_ACP,TCRP,PULS,0.0143720172799316
MSA_ACP,TCRP,POTA,0.000123987881883222
MSA_ACP,TCRP,TEXT,0.000279289845090429
MSA_ACP,TCRP,TOBA,0.00167584979955968
MSA_ACP,TCRP,TOMA,0.00142684071800234
MSA_ACP,TCRP,OVEG,0.0109359897213904
MSA_ACP,TCRP,APPL,-1.35525271560688e-20
MSA_ACP,TCRP,TCRP,-0.1
MSA_ACP,TCRP,PORK,5.42101086242752e-20
MSA_ACP,TCRP,EGGS,-4.06575814682064e-20
MSA_ACP,TCRP,RICE,0.00715810207939366
MSA_ACP,TCRP,SUGA,0.0203976481077132
MSA_ACP,TCRP,OTHO,-3.3881317890172e-21
MSA_ACP,TCRP,MILK,2.71050543121376e-20
MSA_ACP,TCRP,FFIS,2.71050543121376e-20
MSA_ACP,TCRP,SFIS,5.42101086242752e-20
MSA_ACP,TCRP,FENI,0.0211873914944698
MSA_ACP,TCRP,FEDE,0.001
MSA_ACP,TCRP,INPE,0.0159690576687765
MSA_ACP,FODFAL,POTA,-1.35525271560688e-20
MSA_ACP,FODFAL,FODFAL,-0.625264532339241
MSA_ACP,FODFAL,BEEF,0.267545747324716
MSA_ACP,FODFAL,PORK,0.0114150830930726
MSA_ACP,FODFAL,SGMT,0.0525471526469361
MSA_ACP,FODFAL,EGGS,0.00380587317361077
MSA_ACP,FODFAL,POUM,0.00476910297054122
MSA_ACP,FODFAL,RICE,-6.7762635780344e-21
MSA_ACP,FODFAL,SUGA,-1.35525271560688e-20
MSA_ACP,FODFAL,MILK,0.231773292316892
MSA_ACP,FODFAL,SFIS,2.71050543121376e-20
MSA_ACP,FODFAL,FENI,-1.35525271560688e-20
MSA_ACP,FODFAL,FEDE,0.1
MSA_ACP,FODFAL,INPE,-0.0465917191865283
MSA_ACP,FRUN,TEXT,1.0842021724855e-19
MSA_ACP,FRUN,TOMA,1.35525271560688e-20
MSA_ACP,FRUN,APPL,1.13762855178977e-05
MSA_ACP,FRUN,OFRU,0.106298095872214
MSA_ACP,FRUN,CITR,0.0105155260151433
MSA_ACP,FRUN,TAGR,6.71373630261636e-06
MSA_ACP,FRUN,TWIN,0.000111111062143383
MSA_ACP,FRUN,FRUN,-0.1
MSA_ACP,FRUN,PLMO,0.00134490137178293
MSA_ACP,FRUN,COFF,0.0367455566766909
MSA_ACP,FRUN,COCO,0.0146092256647907
MSA_ACP,FRUN,FEDE,-0.139749463646023
MSA_ACP,FRUN,INPE,0.0701069569614373
MSA_ACP,WHEA,MAIZ,-0.173297881388822
MSA_ACP,WHEA,OCER,-0.143619776152563
MSA_ACP,WHEA,SOYA,-0.0011435286741964
MSA_ACP,WHEA,PULS,0.00127422295391856
MSA_ACP,WHEA,POTA,0.0011933659083295
MSA_ACP,WHEA,TEXT,0.000738595964675082
MSA_ACP,WHEA,TOBA,0.00127006245288471
MSA_ACP,WHEA,TOMA,0.00127158950785618
MSA_ACP,WHEA,OVEG,0.00127702116258908
MSA_ACP,WHEA,APPL,-7.88652633387695e-05
MSA_ACP,WHEA,OFRU,0.00127884514562238
MSA_ACP,WHEA,CITR,0.00127537843281945
MSA_ACP,WHEA,TAGR,-0.00012360832293203
MSA_ACP,WHEA,TWIN,0.00114730289519935
MSA_ACP,WHEA,WHEA,0.742440850568143
MSA_ACP,WHEA,BEEF,0.00127299426465732
MSA_ACP,WHEA,PORK,0.00126357517257676
MSA_ACP,WHEA,SGMT,0.00125823597447776
MSA_ACP,WHEA,EGGS,0.00126239320487094
MSA_ACP,WHEA,POUM,0.00124751221034692
MSA_ACP,WHEA,RICE,-0.0186113252300295
MSA_ACP,WHEA,SUGA,0.00127294128725751
MSA_ACP,WHEA,PLMO,0.00125824020862569
MSA_ACP,WHEA,OTHO,0.00115901153026329
MSA_ACP,WHEA,MILK,0.00128709519102385
MSA_ACP,WHEA,COFF,0.00127933882566414
MSA_ACP,WHEA,COCO,0.0012793744867543
MSA_ACP,WHEA,FPRI,-6.33781182291444e-05
MSA_ACP,WHEA,FENI,-0.00733295268332998
MSA_ACP,WHEA,FEDE,0.01
MSA_ACP,WHEA,INPE,-0.432736631515115
MSA_ACP,BEEF,MAIZ,9.33009468749911e-06
MSA_ACP,BEEF,OCER,2.31832432329534e-06
MSA_ACP,BEEF,SOYA,-3.32316625493014e-08
MSA_ACP,BEEF,PULS,-9.1805570699142e-07
MSA_ACP,BEEF,POTA,-3.06889484226211e-06
MSA_ACP,BEEF,TEXT,9.52403998081964e-07
MSA_ACP,BEEF,TOBA,-2.63425976980818e-05
MSA_ACP,BEEF,TOMA,-0.000255585188230585
MSA_ACP,BEEF,OVEG,-4.66360140643242e-05
MSA_ACP,BEEF,APPL,-3.33767216114629e-07
MSA_ACP,BEEF,OFRU,-0.000195782276873423
MSA_ACP,BEEF,CITR,-0.000241944713552918
MSA_ACP,BEEF,TAGR,-2.12590300239172e-07
MSA_ACP,BEEF,TWIN,-5.55731926982749e-06
MSA_ACP,BEEF,FODFAL,-0.0782035286870393
MSA_ACP,BEEF,WHEA,3.08748509469965e-06
MSA_ACP,BEEF,YILD,0.499999995557411
MSA_ACP,BEEF,BEEF,0.916948507785685
MSA_ACP,BEEF,PORK,-0.004520825940381
MSA_ACP,BEEF,SGMT,-0.00029399183956682
MSA_ACP,BEEF,EGGS,-0.00182034036271189
MSA_ACP,BEEF,POUM,-0.00212852835019711
MSA_ACP,BEEF,RICE,-0.000626953955569882
MSA_ACP,BEEF,SUGA,-0.00177209529149551
MSA_ACP,BEEF,PLMO,-8.9918086201251e-06
MSA_ACP,BEEF,OTHO,-0.000553324859934114
MSA_ACP,BEEF,MILK,-0.00135536566148088
MSA_ACP,BEEF,COFF,-0.000331043350325935
MSA_ACP,BEEF,COCO,-3.96207728081505e-05
MSA_ACP,BEEF,FPRI,-1.24784790944723e-06
MSA_ACP,BEEF,FENI,-0.00279244779128859
MSA_ACP,BEEF,FEDE,-0.5
MSA_ACP,BEEF,INPE,-0.321739474925042
MSA_ACP,PORK,MAIZ,-5.9728280609433e-06
MSA_ACP,PORK,OCER,3.28920904346722e-06
MSA_ACP,PORK,SOYA,-8.43898985088128e-08
MSA_ACP,PORK,PULS,-9.48395799164165e-05
MSA_ACP,PORK,POTA,-1.07143927892892e-05
MSA_ACP,PORK,TEXT,2.2734221887235e-06
MSA_ACP,PORK,TOBA,-0.000199305222076982
MSA_ACP,PORK,TOMA,-0.00081858739286351
MSA_ACP,PORK,OVEG,-0.00142610362403905
MSA_ACP,PORK,APPL,-8.11419587211719e-07
MSA_ACP,PORK,OFRU,-0.00303675973449693
MSA_ACP,PORK,CITR,-0.00118950105323638
MSA_ACP,PORK,TAGR,-5.15547868591339e-07
MSA_ACP,PORK,TWIN,-1.46155690951707e-05
MSA_ACP,PORK,FODFAL,-0.00306806655587178
MSA_ACP,PORK,WHEA,2.81797352550144e-06
MSA_ACP,PORK,YILD,0.847895605830539
MSA_ACP,PORK,BEEF,-0.00415695370787039
MSA_ACP,PORK,PORK,0.856460207909635
MSA_ACP,PORK,SGMT,-0.000280007397605701
MSA_ACP,PORK,EGGS,-0.00177915406141317
MSA_ACP,PORK,POUM,-0.0108572974108523
MSA_ACP,PORK,RICE,-0.0016281933098006
MSA_ACP,PORK,SUGA,-0.00203106751138884
MSA_ACP,PORK,PLMO,-8.88829667951136e-06
MSA_ACP,PORK,OTHO,-0.000514804240271558
MSA_ACP,PORK,MILK,-0.000890926022209124
MSA_ACP,PORK,COFF,-0.000429358938934547
MSA_ACP,PORK,COCO,-5.26635106786959e-05
MSA_ACP,PORK,FPRI,-1.1484644543249e-06
MSA_ACP,PORK,FENI,0.00142083566656828
MSA_ACP,PORK,FEDE,-0.5
MSA_ACP,PORK,INPE,-0.325393083999002
MSA_ACP,SGMT,MAIZ,-0.000191767766864959
MSA_ACP,SGMT,OCER,-1.6124941309292e-05
MSA_ACP,SGMT,SOYA,-5.7660859838573e-08
MSA_ACP,SGMT,PULS,-0.00055431800928344
MSA_ACP,SGMT,POTA,-3.06143113807597e-05
MSA_ACP,SGMT,TEXT,-6.75735071654478e-09
MSA_ACP,SGMT,TOBA,-0.000649717067810422
MSA_ACP,SGMT,TOMA,-0.000612258982227252
MSA_ACP,SGMT,OVEG,-0.000803172539670827
MSA_ACP,SGMT,APPL,-1.6003355108037e-07
MSA_ACP,SGMT,OFRU,-0.000729610381569456
MSA_ACP,SGMT,CITR,-0.000734073318792244
MSA_ACP,SGMT,TAGR,-9.09857705932817e-08
MSA_ACP,SGMT,TWIN,-1.20848894660561e-05
MSA_ACP,SGMT,FODFAL,-0.104042064049341
MSA_ACP,SGMT,WHEA,2.06715001333096e-05
MSA_ACP,SGMT,YILD,0.500014457566662
MSA_ACP,SGMT,BEEF,-0.00199143781502501
MSA_ACP,SGMT,PORK,-0.00206273566286378
MSA_ACP,SGMT,SGMT,0.969467640055368
MSA_ACP,SGMT,EGGS,-0.00235295567249891
MSA_ACP,SGMT,POUM,-0.00220075030471584
MSA_ACP,SGMT,RICE,-0.00129969608148099
MSA_ACP,SGMT,SUGA,-0.00138784578690229
MSA_ACP,SGMT,PLMO,-0.000102345874126519
MSA_ACP,SGMT,OTHO,-0.00283261625933859
MSA_ACP,SGMT,MILK,-0.00183210562957915
MSA_ACP,SGMT,COFF,-0.00103997520987406
MSA_ACP,SGMT,COCO,-0.000631487184412303
MSA_ACP,SGMT,FPRI,-8.53141978702948e-06
MSA_ACP,SGMT,FENI,-0.00135656564571335
MSA_ACP,SGMT,FEDE,-0.5
MSA_ACP,SGMT,INPE,-0.342013141313935
MSA_ACP,EGGS,MAIZ,-0.000102498557939247
MSA_ACP,EGGS,OCER,3.66831762388077e-06
MSA_ACP,EGGS,SOYA,-2.70496918340843e-07
MSA_ACP,EGGS,PULS,-0.000626910164982953
MSA_ACP,EGGS,POTA,-4.25193843129958e-05
MSA_ACP,EGGS,TEXT,6.11259348528753e-06
MSA_ACP,EGGS,TOBA,-0.00101076569861443
MSA_ACP,EGGS,TOMA,-0.00216045869032976
MSA_ACP,EGGS,OVEG,-0.00243953082815307
MSA_ACP,EGGS,APPL,-2.29732246881844e-06
MSA_ACP,EGGS,OFRU,-0.00303954069277723
MSA_ACP,EGGS,CITR,-0.00253937899138822
MSA_ACP,EGGS,TAGR,-1.45553097791136e-06
MSA_ACP,EGGS,TWIN,-4.45117935938188e-05
MSA_ACP,EGGS,FODFAL,-0.00262848645110448
MSA_ACP,EGGS,WHEA,7.23429483064483e-06
MSA_ACP,EGGS,YILD,0.899999938715297
MSA_ACP,EGGS,BEEF,-0.00430106229058008
MSA_ACP,EGGS,PORK,-0.0045717164647717
MSA_ACP,EGGS,SGMT,-0.000820739631790549
MSA_ACP,EGGS,EGGS,0.928305296342205
MSA_ACP,EGGS,POUM,-0.00361074126527868
MSA_ACP,EGGS,RICE,-0.00184797306548843
MSA_ACP,EGGS,SUGA,-0.00290719032583714
MSA_ACP,EGGS,PLMO,-3.37057234947443e-05
MSA_ACP,EGGS,OTHO,-0.0013528788193747
MSA_ACP,EGGS,MILK,-0.00271299344942303
MSA_ACP,EGGS,COFF,-0.00157334895713463
MSA_ACP,EGGS,COCO,-0.000368222512242874
MSA_ACP,EGGS,FPRI,-2.96970119126106e-06
MSA_ACP,EGGS,FENI,-0.00319309077320149
MSA_ACP,EGGS,FEDE,-0.5
MSA_ACP,EGGS,INPE,-0.386387053964774
MSA_ACP,POUM,MAIZ,-0.00027285191623742
MSA_ACP,POUM,OCER,-1.08342432024174e-05
MSA_ACP,POUM,SOYA,-2.03647259968398e-07
MSA_ACP,POUM,PULS,-0.00037620780913254
MSA_ACP,POUM,POTA,-2.94003140107593e-05
MSA_ACP,POUM,TEXT,5.05236491848127e-06
MSA_ACP,POUM,TOBA,-0.000651197953632165
MSA_ACP,POUM,TOMA,-0.00173008667672919
MSA_ACP,POUM,OVEG,-0.00190533705250022
MSA_ACP,POUM,APPL,-1.84636973812372e-06
MSA_ACP,POUM,OFRU,-0.00264077049324721
MSA_ACP,POUM,CITR,-0.00205243362977173
MSA_ACP,POUM,TAGR,-1.17135951534742e-06
MSA_ACP,POUM,TWIN,-3.46126847118993e-05
MSA_ACP,POUM,FODFAL,-0.00272429804486909
MSA_ACP,POUM,WHEA,5.91306767508606e-06
MSA_ACP,POUM,YILD,0.8715479986998
MSA_ACP,POUM,BEEF,-0.00415976753151244
MSA_ACP,POUM,PORK,-0.0230756505937412
MSA_ACP,POUM,SGMT,-0.000634934489592271
MSA_ACP,POUM,EGGS,-0.00298650232835433
MSA_ACP,POUM,POUM,0.902408337253927
MSA_ACP,POUM,RICE,-0.00519475052727404
MSA_ACP,POUM,SUGA,-0.00250754496833072
MSA_ACP,POUM,PLMO,-2.35329069137791e-05
MSA_ACP,POUM,OTHO,-0.00110157646227665
MSA_ACP,POUM,MILK,-0.00127939110488622
MSA_ACP,POUM,COFF,-0.00109688413231784
MSA_ACP,POUM,COCO,-0.000214464657172408
MSA_ACP,POUM,FPRI,-2.44892041290138e-06
MSA_ACP,POUM,FENI,0.0039429986039051
MSA_ACP,POUM,FEDE,-0.5
MSA_ACP,POUM,INPE,-0.351653600473083
MSA_ACP,RICE,MAIZ,-0.000603193276806839
MSA_ACP,RICE,OCER,-2.26204755673706e-05
MSA_ACP,RICE,SOYA,-5.75001981558303e-07
MSA_ACP,RICE,PULS,-0.000402308486954192
MSA_ACP,RICE,POTA,-5.31836763227859e-05
MSA_ACP,RICE,TEXT,3.19568466816579e-06
MSA_ACP,RICE,TOBA,-0.000250846760006299
MSA_ACP,RICE,TOMA,-0.000213180073598369
MSA_ACP,RICE,OVEG,0.000286821204300134
MSA_ACP,RICE,APPL,-2.21481880360653e-06
MSA_ACP,RICE,OFRU,0.000805505210415619
MSA_ACP,RICE,CITR,-0.000319307763270117
MSA_ACP,RICE,TAGR,-1.39289283243107e-06
MSA_ACP,RICE,TWIN,-3.50928065675369e-05
MSA_ACP,RICE,TCRP,-0.033536741533408
MSA_ACP,RICE,WHEA,-0.000101322449122762
MSA_ACP,RICE,YILD,0.511807497239482
MSA_ACP,RICE,BEEF,-0.0014072964901319
MSA_ACP,RICE,PORK,-0.00397464661540172
MSA_ACP,RICE,SGMT,-0.000430685542561885
MSA_ACP,RICE,EGGS,-0.00175558742470685
MSA_ACP,RICE,POUM,-0.00596657400682769
MSA_ACP,RICE,RICE,0.534617861562467
MSA_ACP,RICE,SUGA,-0.0052873084994748
MSA_ACP,RICE,PLMO,-2.3886977603872e-05
MSA_ACP,RICE,OTHO,-0.00117670012444696
MSA_ACP,RICE,MILK,0.00121574921578303
MSA_ACP,RICE,COFF,-0.000824423936297567
MSA_ACP,RICE,COCO,-0.000191379669955724
MSA_ACP,RICE,FPRI,-2.8016060553974e-06
MSA_ACP,RICE,FENI,-0.0125325641672981
MSA_ACP,RICE,FEDE,-0.01
MSA_ACP,RICE,INPE,-0.457813297801629
MSA_ACP,SUGA,MAIZ,-6.92823069819706e-06
MSA_ACP,SUGA,OCER,9.45867121040068e-06
MSA_ACP,SUGA,SOYA,-2.55894359005731e-07
MSA_ACP,SUGA,PULS,-0.000228570505605233
MSA_ACP,SUGA,POTA,-2.80359612146934e-05
MSA_ACP,SUGA,TEXT,1.41849355248295e-06
MSA_ACP,SUGA,TOBA,-0.000312630021533915
MSA_ACP,SUGA,TOMA,-0.000309550167620834
MSA_ACP,SUGA,OVEG,-0.000844874759323466
MSA_ACP,SUGA,APPL,-1.01620939219568e-06
MSA_ACP,SUGA,OFRU,-0.000181038655231289
MSA_ACP,SUGA,CITR,-0.000735816396995114
MSA_ACP,SUGA,TAGR,-6.39848560478878e-07
MSA_ACP,SUGA,TWIN,-1.69238269563758e-05
MSA_ACP,SUGA,TCRP,-0.043581069642895
MSA_ACP,SUGA,WHEA,3.16032369190157e-06
MSA_ACP,SUGA,YILD,0.941577479617551
MSA_ACP,SUGA,BEEF,-0.001813977279253
MSA_ACP,SUGA,PORK,-0.00226105813489791
MSA_ACP,SUGA,SGMT,-0.000209727079325177
MSA_ACP,SUGA,EGGS,-0.00125949109937162
MSA_ACP,SUGA,POUM,-0.00131342076966093
MSA_ACP,SUGA,RICE,-0.00241117906735669
MSA_ACP,SUGA,SUGA,0.962090904272021
MSA_ACP,SUGA,PLMO,-1.08809741936898e-05
MSA_ACP,SUGA,OTHO,-0.000558231434151935
MSA_ACP,SUGA,MILK,-0.000596088842173343
MSA_ACP,SUGA,COFF,-0.000669647865951471
MSA_ACP,SUGA,COCO,-9.60360213672748e-05
MSA_ACP,SUGA,FPRI,-1.27747347955598e-06
MSA_ACP,SUGA,FENI,-0.00927571364239085
MSA_ACP,SUGA,FEDE,-0.01
MSA_ACP,SUGA,INPE,-0.885380861956516
MSA_ACP,PLMO,MAIZ,-0.000261464303891223
MSA_ACP,PLMO,OCER,-0.000128805375204992
MSA_ACP,PLMO,SOYA,-4.94187699946731e-07
MSA_ACP,PLMO,PULS,-0.000175436361818218
MSA_ACP,PLMO,POTA,9.05379437128576e-05
MSA_ACP,PLMO,TEXT,-7.09036941613362e-06
MSA_ACP,PLMO,TOBA,-6.36342525058217e-05
MSA_ACP,PLMO,TOMA,-0.000116042219116332
MSA_ACP,PLMO,OVEG,2.0937335797036e-05
MSA_ACP,PLMO,APPL,-2.05299230441668e-06
MSA_ACP,PLMO,OFRU,-0.000205264414657023
MSA_ACP,PLMO,CITR,-0.000139203193986141
MSA_ACP,PLMO,TAGR,-3.59359900788799e-07
MSA_ACP,PLMO,TWIN,6.36165334566591e-05
MSA_ACP,PLMO,FRUN,-0.0809924329251264
MSA_ACP,PLMO,WHEA,9.01199327609248e-05
MSA_ACP,PLMO,YILD,0.547060206849833
MSA_ACP,PLMO,BEEF,-0.000265537542581196
MSA_ACP,PLMO,PORK,-0.000285456553049108
MSA_ACP,PLMO,SGMT,-0.000446187852703644
MSA_ACP,PLMO,EGGS,-0.000421268898504435
MSA_ACP,PLMO,POUM,-0.000355602521678753
MSA_ACP,PLMO,RICE,-0.000314260734698595
MSA_ACP,PLMO,SUGA,-0.000313907639929823
MSA_ACP,PLMO,PLMO,0.589878915494682
MSA_ACP,PLMO,OTHO,-0.00174354496548962
MSA_ACP,PLMO,MILK,-0.000254560401071365
MSA_ACP,PLMO,COFF,-0.000313507099165324
MSA_ACP,PLMO,COCO,-0.000306112507249285
MSA_ACP,PLMO,FPRI,-3.71150739783876e-05
MSA_ACP,PLMO,FENI,-0.000298362712803098
MSA_ACP,PLMO,FEDE,-0.01
MSA_ACP,PLMO,INPE,-0.492696422781879
MSA_ACP,OTHO,MAIZ,-0.00235024131277436
MSA_ACP,OTHO,OCER,-0.000217579750992975
MSA_ACP,OTHO,SOYA,-3.07004893207681e-06
MSA_ACP,OTHO,PULS,-0.00448397842508962
MSA_ACP,OTHO,POTA,-0.000648669576768666
MSA_ACP,OTHO,TEXT,1.5146307724898e-05
MSA_ACP,OTHO,TOBA,-0.00494290005185076
MSA_ACP,OTHO,TOMA,-0.00513535903246075
MSA_ACP,OTHO,OVEG,-0.00526686236872805
MSA_ACP,OTHO,APPL,-1.03403801305483e-05
MSA_ACP,OTHO,OFRU,-0.00526866396111309
MSA_ACP,OTHO,CITR,-0.00527425691597655
MSA_ACP,OTHO,TAGR,-6.37618628889789e-06
MSA_ACP,OTHO,TWIN,-0.000328336993216082
MSA_ACP,OTHO,WHEA,2.72132035996917e-05
MSA_ACP,OTHO,BEEF,-0.00535665497960128
MSA_ACP,OTHO,PORK,-0.00541998650497753
MSA_ACP,OTHO,SGMT,-0.00404827271646582
MSA_ACP,OTHO,EGGS,-0.00554305586821849
MSA_ACP,OTHO,POUM,-0.00545680604476247
MSA_ACP,OTHO,RICE,-0.00507492155275785
MSA_ACP,OTHO,SUGA,-0.00527938104027002
MSA_ACP,OTHO,PLMO,-0.000571567816822522
MSA_ACP,OTHO,OTHO,0.2
MSA_ACP,OTHO,MILK,-0.005130800116083
MSA_ACP,OTHO,COFF,-0.00505203044060213
MSA_ACP,OTHO,COCO,-0.00387521459378899
MSA_ACP,OTHO,FPRI,-1.29898050813907e-05
MSA_ACP,OTHO,FENI,-0.00528404302757071
MSA_ACP,OTHO,FEDE,-0.01
MSA_ACP,OTHO,INPE,-0.1
MSA_ACP,MILK,MAIZ,5.13124213489113e-05
MSA_ACP,MILK,OCER,1.08002490354095e-06
MSA_ACP,MILK,SOYA,8.18604881331107e-08
MSA_ACP,MILK,PULS,0.000182699045114935
MSA_ACP,MILK,POTA,1.50522506213848e-05
MSA_ACP,MILK,TEXT,-1.85023268456192e-06
MSA_ACP,MILK,TOBA,0.000274553561368401
MSA_ACP,MILK,TOMA,0.000713354402409485
MSA_ACP,MILK,OVEG,0.000666003669406924
MSA_ACP,MILK,APPL,6.96892723336853e-07
MSA_ACP,MILK,OFRU,0.00118230233126841
MSA_ACP,MILK,CITR,0.000824541141607233
MSA_ACP,MILK,TAGR,4.40627504334977e-07
MSA_ACP,MILK,TWIN,1.43890922647948e-05
MSA_ACP,MILK,FODFAL,-0.147956375078353
MSA_ACP,MILK,WHEA,6.81759322871772e-06
MSA_ACP,MILK,YILD,0.500002988023334
MSA_ACP,MILK,BEEF,-0.00296004609204302
MSA_ACP,MILK,PORK,-0.00211605151959312
MSA_ACP,MILK,SGMT,-0.000590691920353137
MSA_ACP,MILK,EGGS,-0.00250765396254961
MSA_ACP,MILK,POUM,-0.00142973549861761
MSA_ACP,MILK,RICE,0.00118286732594503
MSA_ACP,MILK,SUGA,-0.00127176894659218
MSA_ACP,MILK,PLMO,-1.88258227283581e-05
MSA_ACP,MILK,OTHO,-0.00115748027643196
MSA_ACP,MILK,MILK,0.962706695810476
MSA_ACP,MILK,COFF,-0.000332792598877608
MSA_ACP,MILK,COCO,-6.03612704439035e-05
MSA_ACP,MILK,FPRI,-2.72401684953786e-06
MSA_ACP,MILK,FENI,-8.69511772779384e-05
MSA_ACP,MILK,FEDE,-0.5
MSA_ACP,MILK,INPE,-0.307329579637284
MSA_ACP,COFF,MAIZ,-3.3582359341215e-05
MSA_ACP,COFF,OCER,4.39736010052711e-06
MSA_ACP,COFF,SOYA,3.95445498512175e-08
MSA_ACP,COFF,PULS,-0.000117909168962555
MSA_ACP,COFF,POTA,-1.21819568679589e-05
MSA_ACP,COFF,TEXT,1.52163435316055e-07
MSA_ACP,COFF,TOBA,2.29151240465121e-05
MSA_ACP,COFF,TOMA,7.92688477327369e-05
MSA_ACP,COFF,OVEG,0.00144605983563797
MSA_ACP,COFF,APPL,-7.41874402971436e-07
MSA_ACP,COFF,OFRU,-0.000456184746823249
MSA_ACP,COFF,CITR,-1.76625693218125e-05
MSA_ACP,COFF,TAGR,-4.27755851348482e-07
MSA_ACP,COFF,TWIN,-5.04375455660285e-06
MSA_ACP,COFF,FRUN,-0.147747047103855
MSA_ACP,COFF,WHEA,6.11790670604855e-06
MSA_ACP,COFF,YILD,0.922680573660589
MSA_ACP,COFF,BEEF,-0.000652715184118989
MSA_ACP,COFF,PORK,-0.000920665680376124
MSA_ACP,COFF,SGMT,-0.000302712503877862
MSA_ACP,COFF,EGGS,-0.00131292757676181
MSA_ACP,COFF,POUM,-0.00110664921264461
MSA_ACP,COFF,RICE,-0.000724168253454204
MSA_ACP,COFF,SUGA,-0.00128985403006317
MSA_ACP,COFF,PLMO,-2.0931837277571e-05
MSA_ACP,COFF,OTHO,-0.00102894299328361
MSA_ACP,COFF,MILK,-0.000300448825928881
MSA_ACP,COFF,COFF,0.982347602659295
MSA_ACP,COFF,COCO,-0.000180103967733407
MSA_ACP,COFF,FPRI,-2.45883657255117e-06
MSA_ACP,COFF,FENI,-0.00134378214049506
MSA_ACP,COFF,FEDE,-0.01
MSA_ACP,COFF,INPE,-0.816329411108934
MSA_ACP,COCO,MAIZ,-0.000110115293388621
MSA_ACP,COCO,OCER,-1.35230012119251e-05
